Date,flight prices,the florida keys,florida beach resorts,planning a trip,resorts florida,exercise,florida beach house,key florida,keys florida,hotels in florida,longboat key,weights,cay,family resorts,south beach miami,buying a house,shore excursions,island florida,longboat,destin florida rentals,florida homes for sale,key west florida,breakfast key west,hotels clearwater,suites orlando,vacation in florida,axles,clearwater beach florida,st petersburg beach,resort packages,key largo,marathon key,all inclusive aruba,family beach vacations,cruise prices,plan a,marathon florida,bed and breakfast key west,universal studios vacation,florida resorts,diet,lido key,beach houses for rent,florida disney,stanford summer,us virgin islands,hotels daytona,pine key,florida for sale,to do in cancun,vacation house rentals,florida cheap,cruise bahamas,diet snacks,vacation all inclusive,key west beaches,house key,homes for sale florida,hotels in san juan,key west,beach houses,all inclusive caribbean,high school internships,las vegas flights,siesta keys,inclusive resort,sirata beach,camping in florida,passport renewal,low carb meals,florida vacation spots,sirata beach resort,petersburg,body fat,high school summer programs,wedding sandals,living in florida,carb meals,treasure island florida,hawaii packages,hawaii flights,rentals florida keys,hopper pass,summer hockey camps,camp themes,creatine,all inclusive resort,rosacea,banyan,big pine key,hawaiian inn,sugar alcohol,bride dresses,rentals orlando,college summer programs,summer high,duck key,west florida,bavaro,miami beach hotels
7/9/06,0.481,-0.016,-0.6,0.771,-0.366,-0.367,-0.034,0.223,-0.591,-0.193,-0.149,-0.457,0.026,0.922,-0.827,-0.302,0.659,0.1,-0.006,0.038,0.458,-0.365,0.242,0.023,-1.012,-0.154,0.032,-0.497,0.94,-0.063,-0.135,0.155,0.927,0.606,-0.749,0.336,-0.73,0.039,1.515,0.325,0.225,-0.527,0.456,-0.669,0.357,-0.317,0.734,-0.817,0.045,-0.466,-0.222,0.348,0.156,-0.906,0.435,-1.165,-0.18,-0.347,-0.176,0.375,0.9,-0.334,-1.063,1.215,0.319,0.532,-0.494,0.178,0.047,-0.184,-0.726,-0.668,0.699,0.17,-1.059,-0.109,-0.474,-0.306,-0.353,0.608,-0.044,0.19,0.928,-1.066,-0.005,-0.354,0.499,-1.325,1.164,-0.772,0.951,-0.283,0.232,0.098,-0.379,-0.494,-0.261,0.323,0.366,0.26
7/16/06,0.197,0.422,0.061,0.249,-0.627,-0.27,0.079,0.044,-0.473,0.434,-0.118,-0.341,-0.193,0.941,-0.605,-0.532,0.326,-0.156,0.044,-0.255,0.412,-0.466,-0.62,0.366,-0.881,-0.573,-1.255,-0.388,0.373,-0.34,-0.087,0.373,-0.242,-0.145,-0.532,-0.275,0.257,-1.125,0.417,0.237,-0.093,-0.351,0.131,0.064,-0.082,-0.455,0.446,-0.686,-0.85,-0.802,0.45,-0.659,-0.062,0.188,0.003,-0.01,-0.274,-0.454,1.233,0.007,0.782,-0.651,-0.917,0.615,-0.388,0.416,-0.034,-0.932,-0.324,-1.167,0.037,-0.267,0.634,0.079,-0.851,-0.534,-0.285,-1.216,-0.6,0.474,0.086,0.022,-0.036,0.021,-0.228,-0.578,0.381,-1.321,0.309,-0.794,1.122,-0.153,0.274,-0.661,-0.744,-0.552,-0.662,0.027,0.004,-0.264
7/23/06,0.271,-0.199,-0.328,-1.087,-1.093,-0.409,-0.064,-0.301,-0.266,0.195,-0.507,-0.538,-0.321,0.927,-0.627,-0.185,0.587,-0.286,-0.219,-0.731,0.284,-0.79,-0.638,-0.014,-0.813,-0.907,-0.573,-0.666,-0.009,-0.072,-0.335,0.139,1.131,-0.157,-0.548,-0.002,-0.142,-0.798,-0.376,-0.001,-0.237,-0.562,-0.064,-0.892,-0.375,0.02,-0.631,0.991,-0.634,-0.055,0.532,-0.819,0.479,0.087,-0.695,-0.555,-0.35,-0.385,-0.155,-0.037,0.79,-0.075,-0.981,0.768,0.153,0.847,0.047,-1.308,-0.475,-0.214,-0.9,-0.06,0.079,-0.123,-1.236,0.021,-0.516,-0.313,-0.705,0.178,0.53,-0.291,0.103,0.013,-1.076,-0.74,0.855,-1.606,0.53,0.993,0.052,-0.304,0.069,-0.115,-0.891,-0.888,-0.264,-0.407,-0.316,-0.457
7/30/06,-0.509,-0.042,-0.484,-1.213,-0.63,-0.736,0.241,-0.634,-0.506,-0.221,-0.669,-0.615,-0.268,0.879,-0.969,-0.42,0.319,-0.563,-0.495,0.284,0.532,-0.506,-0.28,-0.204,-0.963,-1.232,-0.345,-0.935,-0.141,0.287,-0.358,0.006,-0.016,-0.601,-0.755,-0.331,-0.607,-0.355,0.292,0.042,-0.346,-0.637,0.053,-1.54,-0.41,0.599,-0.113,-0.775,-0.377,-0.606,-0.098,-1.038,-1.615,-0.395,0.3,0.588,-0.411,-0.747,0.127,-0.005,0.506,-0.199,-0.575,-0.067,-0.283,-0.071,-0.334,-1.746,-0.267,0.14,-0.677,-0.408,0.312,0.07,-0.986,0.172,-0.391,-0.073,-0.591,-0.053,-0.604,0.281,0.088,-0.395,-0.871,-0.779,-0.138,-1.219,1.058,-0.831,-0.431,-0.334,0.219,-0.228,-0.859,-0.924,0.014,0.039,0.055,-0.382
8/6/06,-0.383,-0.854,-1.451,-0.236,-0.412,-0.747,0.165,-0.628,-0.838,-0.049,-0.64,-0.64,-0.747,0.459,-1.075,-0.594,0.072,-0.601,-0.433,-0.188,-0.234,-0.701,-0.847,-0.04,-1.429,-1.635,-0.097,-1.117,-0.157,0.057,-0.177,-0.189,-1.07,-1.258,-1.417,-0.628,-0.444,-0.483,-0.393,0.001,-0.03,-1.157,-0.768,-0.925,-0.474,-0.637,0.134,-0.191,-0.298,-0.933,0.421,-0.57,-0.596,-0.954,0.413,-0.472,-0.536,0.109,0.029,-0.387,0.059,-0.216,-1.048,0.74,-0.634,0.041,0.086,-0.759,-0.369,-0.183,-0.458,-0.199,0.022,-0.433,-1.407,-0.326,-0.203,-0.244,-0.848,0.686,0.478,-0.027,-0.091,-1.066,-0.807,-0.848,0.027,-1.485,0.609,-0.181,0.031,-0.644,0.07,-0.48,-1.319,-1.14,-1.082,0.1,-0.071,-0.569
8/13/06,-0.228,-0.767,-1.384,-0.851,-0.726,-0.941,-0.101,-0.759,-0.856,-0.911,-0.697,-0.742,-0.152,-0.459,-1.01,-0.689,0.137,-0.87,-0.521,-0.932,0.144,-0.774,-0.408,-0.676,-1.513,-1.017,-0.605,-1.556,-0.06,-0.627,-0.646,-0.796,0.029,-0.618,-0.458,-0.761,-0.891,-0.277,-0.595,-0.515,-0.02,-0.039,-0.733,-1.062,-0.677,-0.808,-0.75,-1.242,-0.563,-1.126,-0.352,-1.138,-1.923,-0.968,-0.475,-0.695,-0.359,-0.864,-0.737,-0.26,-0.237,-0.236,-0.346,0.987,-0.815,-0.486,-0.63,-1.131,-0.417,-0.505,-1.603,-0.955,-0.325,-0.78,-0.829,-0.101,0.25,-0.574,-1.312,-0.732,-1.44,-0.622,-1.225,-1.066,-0.883,-0.946,-0.523,-1.224,-0.708,-1.324,-0.078,-0.022,-0.071,-0.693,-1.425,-1.225,-0.606,-0.164,-0.831,-0.437
8/20/06,-0.928,-0.923,-1.129,-0.811,-1.005,-0.838,-0.826,-0.731,-1.712,-0.676,-1.013,-0.498,-0.969,-0.754,-1.168,-1.164,-0.139,-0.93,-0.681,-1.133,0.084,-0.915,0.309,-1.161,-1.403,-1.067,-0.232,-1.222,-0.885,-1.434,-1.007,-1.149,-0.065,-1.353,-0.621,-1.231,-0.844,-0.03,-0.638,-0.677,-0.328,-0.736,-0.937,-0.656,-0.711,-0.5,-0.632,-1.689,-0.507,-1.403,-0.784,-1.405,0.644,-0.949,0.088,-0.854,-0.915,0.246,-0.33,-0.571,-0.365,-0.637,-0.508,-0.186,-0.738,-0.58,-0.853,-0.782,-0.647,-0.384,-0.668,-0.901,1.052,-0.512,-1.135,-0.09,-0.254,-0.562,-1.038,-0.066,-1.483,-0.687,-1.476,-1.066,-1.443,-1.053,-0.579,-1.408,-0.191,-1.584,-0.044,-0.819,-0.201,-0.578,-1.227,-1.321,-0.927,-0.093,-1.003,-1.154
8/27/06,-1.684,-1.022,-0.786,-1.722,-1.362,-1.006,-1.196,-0.699,-0.688,-1.257,-1.145,-0.78,-1.275,-0.392,-1.414,-0.839,-0.312,-0.94,-0.988,-0.872,-0.442,-0.948,-1.034,-1.087,-1.728,-1.609,-0.601,-1.381,-1.41,-0.659,-0.965,-1.136,-1.081,-1.15,-1.199,-1.314,-1.276,-1.022,-0.741,-0.548,-0.909,-1.057,-0.919,-1.451,-1.252,-1.279,-0.062,-1.177,-1.449,-1.204,-1.215,-1.685,-1.097,-0.815,-1.153,-1.067,-1.301,-0.029,-2.138,-0.239,-0.68,-1.078,-1.014,-0.285,-0.953,-0.832,-0.803,-0.937,-1.088,-0.743,-0.971,-0.845,-0.258,-0.766,-1.02,-0.725,-0.343,-0.879,-1.052,-0.191,-0.498,-0.564,-1.643,-1.066,-0.85,-1.01,-0.79,-1.343,0.049,-1.321,-0.782,-0.731,-0.36,-1.295,-0.995,-1.294,-1.661,-0.364,-1.363,-1.189
9/3/06,-1.289,-1.185,-1.338,-1.404,-0.995,-0.762,-0.517,-0.831,-1.094,-1.055,-1.694,-0.732,-1.447,-0.933,-1.574,-1.236,-0.997,-1.191,-1.53,-0.237,0.078,-1.271,-0.743,-1.241,-1.888,-1.748,-0.254,-1.366,-0.934,-0.864,-1.739,-1.341,-1.725,-0.931,-0.833,-1.488,-1.715,-0.563,-1.004,-0.525,-0.652,-1.83,-1.207,-2.029,-1.299,-1.479,-0.878,-1.679,-0.459,-1.698,-1.017,-1.53,-2.155,-1.017,-1.516,-1.755,-1.873,-0.92,-1.467,-1.411,-0.695,-1.517,-1.045,-0.259,-0.731,-0.751,-1.363,-1.117,-0.849,-0.999,-1.251,-1.326,-0.857,-1.008,-1.335,-0.705,-0.705,-0.948,-1.115,-0.473,-0.603,-1.38,-1.198,-1.066,-1.04,-1.04,-0.869,-1.302,-0.584,-1.782,-1.407,-0.525,-0.411,-1.03,-1.226,-1.193,-1.439,-0.504,-1.277,-0.918
9/10/06,-0.847,-1.411,-1.13,-1.648,-1.358,-0.614,-0.731,-1.107,-1.681,-1.191,-1.618,-0.8,-1.458,-1.221,-1.428,-1.229,-0.779,-1.265,-1.23,-1.081,-0.577,-1.338,-1.805,-1.568,-1.77,-1.304,-0.623,-1.599,-1.81,-1.407,-1.42,-1.124,-0.631,-0.858,-0.683,-1.298,-0.979,-1.836,-0.804,-0.777,-0.809,-1.094,-1.255,-2.053,-1.434,-1.414,-0.814,-1.476,-1.431,-1.18,-1.118,-0.194,-2.257,-1.057,-1.134,-0.955,-2.045,0.143,-1.686,-1.392,-0.832,-1.408,-1.086,-0.135,-0.287,-1.187,-0.682,-2.026,-0.678,-0.442,-1.031,-0.87,-0.998,-0.428,-1.318,-0.954,-0.929,-0.52,-1.393,-0.023,-1.801,-1.202,-1.06,-1.066,-0.833,-0.902,-1.207,-1.69,-0.279,-1.475,-0.931,-0.64,-0.766,-0.771,-1.151,-1.216,-1.254,-0.651,-1.249,-0.847
9/17/06,-0.95,-1.174,-1.278,-1.084,-1.201,-0.696,-1.202,-0.869,-1.377,-1.045,-1.437,-0.898,-1.183,-0.868,-1.382,-0.928,-0.408,-1.084,-1.143,-0.59,-0.466,-1.196,-1.078,-1.101,-1.454,-1.536,-0.127,-1.379,-1.345,-0.914,-1.447,-0.644,-1.366,-1.263,-0.564,-1.092,-0.908,-0.937,-0.474,-0.615,-0.855,-1.519,-1.257,-1.719,-1.139,-1.036,-0.207,-1.647,-1.746,-1.488,-0.725,-1.045,-1.771,-1.081,-1.162,-1.354,-1.267,-0.526,-1.784,-1.262,-0.804,-1.496,-0.642,-0.345,-0.696,-1.547,-0.769,-1.465,-0.744,-0.419,-1.39,-0.794,-0.547,-0.696,-0.871,-0.683,-1.024,-0.586,-1.161,-0.206,-0.604,-1.093,-0.438,-1.066,-1.282,-0.789,-1.619,-1.068,-0.984,-1.532,-1.031,-0.555,-0.731,-0.993,-0.966,-0.917,-0.983,-0.104,-1.042,-0.507
9/24/06,-0.476,-0.854,-1.209,-1.511,-1.196,-0.467,-1.483,-0.9,-0.516,-0.955,-1.211,-1.02,-1.226,-0.863,-1.488,-1.328,-1.172,-1.079,-0.979,-0.755,-0.733,-1.194,-0.411,-0.294,-1.208,-0.108,-1.131,-1.345,-0.914,-1.208,-1.355,-0.906,-1.596,-0.543,-1.148,-1.209,-1.36,-1.035,-0.384,-0.562,-0.764,-0.6,-1.254,-1.507,-1.363,-1.287,-0.439,-1.437,-1.217,-0.397,-1.433,-0.915,-1.427,-0.725,-0.674,-1.351,-0.855,-1.071,-1.241,-1.304,-0.793,-1.294,-0.638,-0.539,-0.999,-0.76,-0.976,-1.397,-0.789,-0.788,-1.113,-1.126,-0.188,-0.619,-1.133,-0.679,-0.275,-0.929,-1.126,-0.542,-0.786,-1.745,-1.047,-1.066,-1.093,-0.661,-0.784,-1.233,-0.448,-1.358,-0.858,-0.716,-0.834,-0.903,-0.87,-1.105,-0.416,-0.537,-1.117,-1.045
10/1/06,0.157,-1.087,-1.278,-1.715,-1.279,-0.782,-1.088,-0.886,-1.172,-0.533,-1.325,-1.132,-1.352,-1.198,-1.311,-0.85,-0.692,-0.93,-1.147,-1.173,-0.41,-0.868,-0.994,-1.421,-0.326,-1.607,-0.175,-1.393,-1.184,-1.024,-1.336,-0.776,-0.741,-1.002,-0.71,-1.271,-1.308,-0.834,-1.253,-0.675,-0.877,-1.575,-1.228,-1.562,-1.163,-1.341,-0.52,-1.758,-1.375,-0.683,-1.436,-1.977,-1.177,-1.079,-0.678,-0.506,-0.809,-0.76,-0.037,-1.13,-0.838,-1.329,-0.826,-0.866,-0.466,-1.288,-1.19,-0.821,-0.644,-0.79,-0.84,-1.33,-0.632,-0.799,-1.134,-1.336,-1.27,-0.911,-1.191,-0.887,-1.219,-1.092,-0.617,-1.066,-1.094,-0.679,-1.247,-0.874,0.029,-1.7,-0.86,-1.085,-0.84,-0.469,-1.029,-1.077,-1.281,-0.286,-1.086,-0.602
10/8/06,-0.119,-0.793,-1.092,-0.589,-1.644,-0.663,-0.765,-0.648,-1.115,-0.643,-1.078,-1.296,-1.595,-0.823,-1.451,-1.269,-1.191,-1.013,-0.961,-0.519,-1.069,-0.901,-0.443,-0.64,-0.331,-0.703,-0.014,-1.33,-0.252,-0.942,-0.905,-0.643,-1.693,-1.141,-1.168,-1.24,-1.572,-0.354,-0.919,-0.379,-0.83,-0.572,-1.397,-0.873,-1.121,-1.15,-0.541,-1.648,-1.467,-1.267,-1.295,-1.87,-1.373,-0.194,-0.944,-1.553,-1.134,-0.629,-1.009,-0.939,-1.148,-1.249,-1.21,-0.22,-0.827,-0.796,-0.669,0.235,-0.787,-0.254,-0.243,-1.146,-0.78,-0.943,-0.73,-0.484,0.299,-0.443,-1.443,-0.426,-0.879,0.314,-1.109,-1.066,-1.102,-0.843,-0.863,-0.977,0.031,-1.725,-0.957,-0.234,-0.897,-0.563,-0.816,-0.81,-0.933,-0.313,-1.088,-0.475
10/15/06,-0.719,-1.01,-0.859,-1.99,-1.398,-0.598,-1.013,-0.54,-0.685,-0.401,-1.272,-1.29,-1.339,-0.895,-1.394,-1.225,-1.192,-0.804,-1.05,-1.27,-1.043,-0.645,-0.255,-0.601,-0.925,-1.78,0.013,-1.189,-1.031,-0.524,-1.228,-1.287,-1.043,-1.22,-0.774,-1.224,-0.874,-0.406,-0.437,-0.064,-1.009,-0.565,-1.447,-0.939,-1.355,-0.973,-0.885,-1.322,-1.225,-1.033,-1.492,-1.297,-0.024,-0.725,-1.459,-1.942,-1.303,-0.068,-0.417,-0.802,-1.036,-0.673,-0.787,-1.137,-1.155,-0.879,-0.886,-0.084,-0.848,-0.678,-1.415,-0.951,-0.645,-0.988,-0.821,-1.229,-0.315,-0.799,-1.257,-0.853,0.57,-0.764,-1.08,-1.066,-1.116,-0.919,-0.92,-0.877,-0.49,-1.325,-1.145,-0.854,-0.976,-0.662,-1.046,-0.844,-0.365,-0.074,-0.634,0.114
10/22/06,-0.702,-1.19,-1.257,-0.668,-0.934,-0.704,-0.644,-0.813,-1.142,-0.937,-0.868,-1.424,-0.876,-0.813,-1.159,-1.064,-1.649,-0.996,-0.73,-1.355,-0.505,-0.424,-0.363,-1.084,-0.745,-0.9,0.1,-1.488,-0.793,-0.842,-1.154,-0.767,-0.389,-0.914,-1.076,-1.29,-0.323,-0.333,-1.286,-0.406,-1.024,-0.205,-1.554,-1.368,-1.022,-0.505,-0.75,-1.48,-0.96,-0.745,-1.541,-0.479,-1.202,-1.828,-0.607,-0.773,-1.83,-0.626,-1.097,-0.393,-1.033,-0.952,-0.314,-0.953,-0.983,-0.841,-0.875,-0.981,-0.911,-0.492,-1.291,-1.098,-0.745,-0.924,-0.902,-0.961,-0.762,-0.677,-1.213,-0.404,-1.812,-1.539,-0.997,-1.066,-1.183,-0.778,-0.879,-0.774,-0.645,-1.467,-1.154,-0.796,-1.06,-0.555,-0.99,-0.952,-1.259,-0.135,-0.438,0.196
10/29/06,0.22,-1.301,-0.618,-1.598,-0.986,-0.467,-0.917,-0.647,-0.908,-0.672,-0.912,-1.543,-0.633,-1.048,-1.322,-1.436,-1.183,-0.848,-0.725,-0.634,-0.594,-0.256,-1.478,-1.239,-0.465,-1.106,-0.134,-1.263,-0.691,-0.915,-0.976,-0.64,-1.065,-0.475,-0.908,-1.83,-0.747,-1.507,-0.12,-0.265,-0.267,-1.085,-1.403,-1.27,-1.119,-0.564,-1.205,-0.804,-0.991,-1.056,-1.511,-1.259,-0.225,-0.882,-1.072,-1.136,-1.411,-0.25,-0.711,-0.579,-1.08,-0.953,-0.804,-0.563,-0.836,-1.089,-0.528,-0.425,-0.734,-0.851,-0.896,-0.679,-0.652,-0.761,-0.794,-1.521,-0.347,-0.894,-1.062,-1.061,-1.219,-1.414,-0.511,-1.066,-0.583,-0.655,-1.177,-0.87,-0.795,-0.911,-0.582,-0.653,-1.274,-0.981,-0.412,-0.685,-1.08,0.141,-0.395,-0.196
11/5/06,-0.46,-1.251,-0.679,-1.356,-0.803,-0.361,-1.067,-1.007,-0.955,-0.892,-1.416,-0.897,-1.186,-0.757,-1.296,-1.072,-1.361,-0.832,-1.097,-1.214,-0.721,-0.582,-0.691,-0.841,-0.368,-0.832,-0.466,-1.268,-0.82,-0.352,-1.115,-0.9,-0.851,-0.708,-1.139,-1.603,-0.893,-0.898,-0.509,-0.308,-0.626,-1.206,-1.575,-1.035,-0.701,0.069,-0.812,-1.276,-1.393,-0.535,-1.544,-0.757,-1.611,-0.822,-0.702,-1.015,-1.192,-1.006,-0.701,-0.821,-1.096,-0.657,-0.778,-1.048,-1.211,-0.832,-0.633,0.371,-0.952,-0.708,-0.304,-0.753,-0.375,-1.065,-1.034,-1.554,-0.972,-0.815,-1.417,-0.899,-1.339,-1.343,-0.773,-1.066,-0.51,-0.547,-0.849,-0.731,-1.401,-1.311,-1.188,-0.752,-1.255,-1.067,-0.952,-0.589,-1.266,0.202,-0.1,-0.097
11/12/06,-0.327,-0.753,-1.425,-1.589,-0.745,-0.354,-1.439,-0.797,-0.178,-0.216,-1.201,-1.004,-1.076,-0.996,-1.213,-1.35,-1.012,-0.852,-0.992,-1.14,-0.953,-0.827,-0.016,-0.925,-0.303,-0.843,-0.807,-1.391,-0.783,-0.82,-1.041,-0.913,-0.36,-0.594,-1.312,-1.251,-0.708,0.029,-1.56,-0.241,-1.186,-0.794,-1.343,-0.431,-0.87,-0.695,-0.603,-1.439,-1.693,-0.735,-1.134,-1.174,-1.545,-0.834,-0.55,-1.373,-1.313,-0.074,-1.402,-0.946,-0.92,-1.008,-0.788,-0.345,-1.253,-0.824,-0.422,-0.362,-1.095,-0.953,-0.505,-0.516,-0.759,-1.069,-0.516,-1.424,-0.872,-1.163,-1.367,-1.406,-1.709,-0.626,-1.187,-1.066,-0.747,-0.647,-0.857,0.07,-0.781,-1.483,-1.036,-0.704,-1.549,-0.204,-0.751,-0.623,-0.76,0.354,-0.651,-0.256
11/19/06,-1.414,-1.291,-0.544,-1.53,-1.61,-1.258,-1.056,-0.96,-1.344,-1.318,-1.22,-1.039,-1.558,-1.066,-1.43,-1.642,-1.475,-1.109,-0.978,-0.947,-1.019,-0.826,-0.728,-1.06,-1.356,-0.974,-1.114,-1.224,-1.209,-0.242,-1.249,-0.956,-1.043,-0.573,-0.916,-2.955,-1.227,-0.987,-1.559,-0.593,-1.77,-0.96,-1.584,-1.067,-0.699,-0.462,-0.529,-1.395,-1.862,-1.688,-1.527,-1.451,-1.687,-1.915,-1.245,-0.327,-1.078,-0.653,-1.307,-1.064,-1.049,-1.042,-1.136,-1.391,-1.175,-1.122,-1.191,-1.034,-0.655,-1.518,-1.467,-1.353,-1.747,-2.277,-0.074,-1.244,-0.489,-1.687,-1.512,-1.09,-1.81,-0.242,-1.615,-1.066,-1.237,-1.542,-1.119,-0.822,-1.966,-1.455,-0.759,-1.263,-1.331,-0.873,-0.848,-0.764,-1.346,-0.75,-0.704,-1.281
11/26/06,-0.939,-1.02,-1.176,-1.985,-1.039,-0.033,-1.128,-0.933,-1.513,-1.021,-1.108,-0.902,-0.879,-1.199,-1.15,-1.628,-1.663,-1.159,-0.976,-1.241,-0.983,-0.702,-0.381,-0.935,-0.583,-0.933,-0.729,-1.628,-1.216,-0.493,-1.441,-0.806,-1.456,-0.369,-1.021,-2.217,-0.603,-0.56,-1.049,-0.746,-1.03,-1.857,-1.55,-0.196,-0.894,-0.169,-0.97,-1.463,-1.276,-1.173,-1.093,-1.226,-0.534,-0.248,-0.891,-1.104,-0.979,-0.423,-1.23,-1.179,-1.069,-0.724,-0.788,-0.52,-1.24,-1.067,-1.275,-0.783,-0.799,-1.038,-1.252,-1.453,-1.182,-1.412,0.029,-1.409,-1.321,-1.188,-1.716,-0.23,-0.926,-0.384,-1.059,-1.066,-0.632,-0.723,-1.023,-0.714,-0.878,-1.518,-1.086,-1.327,-1.711,-1.409,-0.23,-0.446,-0.885,-0.281,-0.68,-0.266
12/3/06,-1.536,-1.19,-1.581,-1.762,-0.904,-0.434,-0.719,-1.153,-1.464,-0.705,-1.44,-0.781,-0.909,-1.504,-0.932,-1.482,-1.565,-1.234,-1.273,-1.756,-0.887,-0.985,-0.509,-1.279,-0.689,-0.351,-1.038,-1.469,-1.346,-1.069,-1.299,-0.601,-1.029,-1.169,-1.531,-2.217,-0.791,-0.453,-0.658,-0.68,-1.621,-1.189,-1.581,-0.95,-0.888,-0.686,-1.099,-1.849,-1.391,-0.587,-1.337,-1.211,-1.113,-1.604,-0.875,-0.842,-1.229,-0.963,-0.436,-1.12,-1.179,-1.445,-0.571,-1.238,-1.537,-1.118,-0.515,-1.394,-1.181,-1.256,-1.184,-0.579,-1.302,-1.536,-0.16,-1.402,-1.032,-1.342,-1.638,-0.862,-1.66,-1.297,-1.045,-1.066,-0.735,-0.819,-1.091,-0.934,-1.315,-2.059,-0.852,-1.183,-2.042,-0.705,-0.643,-0.476,-0.436,-0.811,-0.976,-0.523
12/10/06,-0.847,-0.966,-1.019,-1.729,-1.18,-1.07,-0.786,-1.046,-1.529,-1.114,-1.351,-0.842,-1.078,-1.298,-1.288,-1.656,-1.234,-1.051,-1.089,-0.696,-0.995,-0.779,-0.447,-1.32,-1.169,-0.424,-1.264,-1.625,-1.549,-0.158,-1.412,-0.395,-1.189,-1.151,-1.419,-2.292,-1.031,-0.762,-0.86,-0.503,-1.767,-1.872,-1.701,0.208,-0.751,-0.201,-0.994,-1.527,-1.573,-0.67,-1.673,-1.045,-1.048,-1.572,-0.817,-1.226,-1.289,-1.197,-0.29,-1.063,-1.006,-1.255,-0.483,-0.563,-1.065,-1.219,-1.092,-1.056,-1.219,-1.463,-1.222,-1.136,-1.419,-1.735,-0.399,-1.443,-1.423,-1.575,-1.68,-1.212,-2.02,-1.022,-0.927,-1.066,-0.709,-1.154,-1.285,-1.524,-1.6,-1.55,-0.668,-1.032,-1.959,-0.99,-0.42,-0.272,-1.487,-0.632,-0.794,-0.464
12/17/06,-1.689,-0.915,-0.999,-1.689,-1.017,-2.116,-0.336,-0.61,-0.699,-0.746,-0.218,-1.405,-1.463,-1.077,-0.914,-1.96,-1.947,-0.632,0.042,-0.663,-1.281,-0.501,0.112,-0.923,-1.179,-1.021,-0.868,-1.256,-1.436,-0.735,-0.863,0.027,-1.189,-1.124,-1.164,-3.091,-0.341,-0.199,-1.595,-0.559,-2.046,-0.407,-1.388,-0.702,-0.498,0.094,-1.058,-0.888,-1.812,-0.659,-1.876,-1.209,-1.237,-1.984,-1.262,-1.245,-1.348,-1.213,-0.542,-0.636,-0.971,-1.279,-0.53,-1.618,-0.756,-1.325,-0.871,-1.252,-1.027,-1.62,-0.827,-0.943,-1.071,-2.55,0.087,-1.766,-1.311,-1.781,-1.382,-0.868,-1.426,-0.811,-1.066,-0.214,-1.213,-1.921,-1.428,-1.419,-1.197,-1.117,-0.848,-1.435,-1.958,-1.35,-0.417,-0.628,-1.261,-0.59,-0.235,-0.54
12/24/06,-0.45,-0.132,-0.395,-0.244,0.931,-0.023,0.688,0.544,0.391,0.21,0.528,-1.56,-0.596,1.347,0.269,-1.452,-0.554,0.737,0.62,-0.688,-0.217,0.999,1.786,-0.367,0.814,0.252,-0.391,-0.199,-0.316,1.13,0.467,0.685,0.774,0.907,-0.996,-0.638,0.857,2.021,0.001,0.934,-0.262,0.145,-0.74,1.483,0.683,1.397,0.46,-0.193,-0.151,-0.901,-0.36,-0.704,-1.011,-0.848,0.191,0.964,0.297,0.283,-0.612,0.899,-0.134,0.287,-0.374,0.45,0.219,1.025,0.028,0.578,0.284,-0.854,0.438,-0.058,-0.479,-1.281,0.012,-0.381,-0.604,-0.933,-0.427,-0.143,-0.464,0.583,0.667,-0.082,-0.535,-2.125,0.92,-0.827,-1.05,-0.283,-0.252,-1.112,-0.224,0.03,0.098,0.158,0.615,0.633,0.215,0.535
12/31/06,0.32,0.284,1.123,1.441,1.848,2.297,1.438,1.368,0.876,0.51,0.869,-0.018,0.778,2.867,0.269,-0.092,0.794,1.03,1.12,0.739,0.42,1.349,1.49,1.249,1.333,1.379,0.606,0.114,0.558,2.059,1.834,0.841,0.98,2.62,0.522,0.488,1.303,0.956,0.979,2.018,2.042,0.968,0.355,0.345,1.797,2.062,0.551,0.42,-0.914,-0.151,0.533,0.438,-0.371,2.999,1.968,0.328,1.246,0.6,0.343,1.178,0.933,2.201,1.931,1.456,1.203,1.95,1.086,0.832,2.416,1.134,1.168,1.083,0.084,1.216,1.321,-0.11,-0.331,0.966,-0.324,0.785,0.957,1.375,1.179,0.566,0.086,-0.804,1.915,-0.162,-0.117,0.227,-0.409,-0.416,0.893,1.518,1.492,1.326,0.342,1.432,1.403,1.352
1/7/07,0.995,0.889,1.363,0.343,0.788,1.317,1.376,1.009,1.312,1.129,1.262,-0.093,0.96,2.154,0.3,-0.258,0.598,1.266,1.473,1.517,-0.12,1.565,0.963,1.358,1.448,0.726,0.259,0.293,0.816,1.756,0.838,0.868,2.064,1.607,0.653,0.446,1.263,0.834,0.983,2.325,1.047,1.272,0.422,0.62,0.805,1.975,0.113,-0.223,-0.584,0.947,1.174,-0.489,1.501,1.318,2.714,0.933,1.616,-0.658,1.025,1.293,1.36,1.568,0.93,2.629,1.085,2.552,1.894,0.256,1.934,0.715,2.394,1.64,0.446,0.89,1.161,0.04,-0.318,0.507,0.55,0.507,0.279,1.303,0.748,0.83,0.935,-0.202,2.501,-0.098,0.756,-0.216,-0.502,-0.476,1.552,0.258,0.972,0.968,0.165,1.964,1.929,1.631
